"Name","Country","Type","Competition","Other_Names"
"OFK Bačka Bačka Palanka","Serbia","Men","",""
"OFK Beograd","Serbia","Men","",""
"Red Star Belgrade","Serbia","Men","Serbian SuperLiga","Red Star"
"TSC Bačka Topola","Serbia","Men","Serbian SuperLiga","FK"
"ŽFK Spartak Subotica","Serbia","Women","",""
"FK Radni_ki Obrenovac","Serbia","Men","","Radnicki Obrenovac"
"FC DAC 1904 Dunajská Streda","Slovakia","Men","",""
"FC Nitra","Slovakia","Men","",""
"FC Petržalka","Slovakia","Men","","FK Artmedia Petržalka"
"FC Senec","Slovakia","Men","",""
"FC Spartak Trnava","Slovakia","Men","",""
"FC ViOn Zlaté Moravce","Slovakia","Men","",""
"FK AS Trenčín","Slovakia","Men","",""
"FK Dukla Banská Bystrica","Slovakia","Men","",""
"FK Inter Bratislava","Slovakia","Men","",""
"FK Púchov","Slovakia","Men","",""
"FK Senica","Slovakia","Men","",""
"FK Spartak Myjava","Slovakia","Women","",""
"FKM Nové Zámky","Slovakia","Women","","FK Union Nové Zámky"
"MFK Košice","Slovakia","Men","","1. FC Košice"
"MFK Ružomberok","Slovakia","Men","",""
"MŠK Žilina","Slovakia","Men","",""
"Partizán Bardejov","Slovakia","Women","",""
"ŠK Slovan Bratislava","Slovakia","Men","","Slo. Bratislava"
"ŠK Slovan Bratislava Ženy","Slovakia","Women","",""
"Spartak Myjava","Slovakia","Men","",""
"FC Koper","Slovenia","Men","",""
"MNK Izola","Slovenia","Men","",""
"ND Gorica","Slovenia","Men","",""
"NK Celje","Slovenia","Men","",""
"NK Domžale","Slovenia","Men","",""
"NK Interblock","Slovenia","Men","",""
"NK Maribor","Slovenia","Men","",""
"NK Mura","Slovenia","Men","",""
"NK Olimpija Ljubljana","Slovenia","Men","",""
"NK Olimpija Ljubljana","Slovenia","Men","",""
"NK Primorje","Slovenia","Men","",""
"NK Rudar Velenje","Slovenia","Men","",""
"NŠ Mura","Slovenia","Men","",""
"ŽNK Olimpija Ljubljana","Slovenia","Women","",""
"ŽNK Pomurje","Slovenia","Women","",""
"Ajax Cape Town FC","South Africa","Men","South African Premier Division",""
"AmaZulu FC","South Africa","Men","South African Premier Division",""
"Baroka FC","South Africa","Men","",""
"Bidvest Wits FC","South Africa","Men","",""
"Black Leopards FC","South Africa","Men","",""
"Bloemfontein Celtic FC","South Africa","Men","",""
"Cape Town All Stars","South Africa","Men","",""
"Cape Town City FC","South Africa","Men","South African Premier Division",""
"Casric Stars FC","South Africa","Men","",""
"Chippa United FC","South Africa","Men","South African Premier Division",""
"Free State Stars FC","South Africa","Men","",""
"Highlands Park FC","South Africa","Men","",""
"Jomo Cosmos FC","South Africa","Men","",""
"Kaizer Chiefs FC","South Africa","Men","South African Premier Division",""
"Lamontville Golden Arrows FC","South Africa","Men","South African Premier Division",""
"Mamelodi Sundowns FC","South Africa","Men","South African Premier Division",""
"Maritzburg United FC","South Africa","Men","","Maritzburg Utd."
"Marumo Gallants FC","South Africa","Men","",""
"Mbombela United FC","South Africa","Men","",""
"Moroka Swallows FC","South Africa","Men","South African Premier Division",""
"Mpumalanga Black Aces FC","South Africa","Men","",""
"Orlando Pirates FC","South Africa","Men","South African Premier Division",""
"Platinum Stars","South Africa","Men","",""
"Polokwane City FC","South Africa","Men","South African Premier Division",""
"Richards Bay FC","South Africa","Men","South African Premier Division",""
"Royal Eagles FC","South Africa","Men","South African Premier Division",""
"Sekhukhune United FC","South Africa","Men","South African Premier Division",""
"Stellenbosch FC","South Africa","Men","South African Premier Division",""
"SuperSport United FC","South Africa","Men","South African Premier Division",""
"TS Galaxy FC","South Africa","Men","South African Premier Division",""
"Tshakhuma Tsha Madzivhandila FC","South Africa","Men","",""
"University of Pretoria FC","South Africa","Men","",""
"AD Alcorcón","Spain","Men","Segunda División",""
"AD Ceuta","Spain","Men","","FC"
"AD Lobón","Spain","Men","",""
"AD San Juan","Spain","Men","",""
"AD Unión Adarve","Spain","Men","",""
"ADCF Épila","Spain","Men","",""
"AE Prat","Spain","Men","",""
"Águilas FC","Spain","Men","",""
"Albacete Balompié","Spain","Men","Segunda División",""
"Algeciras CF","Spain","Men","",""
"Alhama CF","Spain","Women","",""
"Alicante CF","Spain","Men","",""
"Andorra CF","Spain","Men","",""
"Antequera CF","Spain","Men","",""
"Arandina CF","Spain","Men","",""
"Arcos CF","Spain","Men","",""
"Arenas Club de Getxo","Spain","Men","",""
"Atarfe Industrial CF","Spain","Men","",""
"Athletic Bilbao B","Spain","Men","",""
"Athletic Club","Spain","Men","La Liga",""
"Athletic Club Femenino","Spain","Women","Liga F",""
"Atlético Astorga FC","Spain","Men","",""
"Atlético de Lugones SD","Spain","Men","",""
"Atlético Granadilla","Spain","Men","","CD"
"Atlético Madrid","Spain","Men","La Liga",""
"Atlético Madrid Femenino","Spain","Women","Liga F","Atlético Madrid Féminas"
"Atlético Malagueño","Spain","Men","","Málaga CF B"
"Atlético Mancha Real","Spain","Men","",""
"Atlético Porcuna CF","Spain","Men","",""
"Atlético Saguntino","Spain","Men","",""
"Atlético Sanluqueño CF","Spain","Men","",""
"AUGCD Ceuta","Spain","Men","",""
"Barakaldo CF","Spain","Men","",""
"Bergantiños FC","Spain","Men","",""
"Burgos CF","Spain","Men","Segunda División",""
"CA Antoniano","Spain","Men","",""
"CA Cirbonero","Spain","Men","",""
"CA Osasuna","Spain","Men","La Liga",""
"CA Pulpileño","Spain","Men","",""
"Cádiz CF","Spain","Men","La Liga",""
"Calvo Sotelo Puertollano CF","Spain","Men","",""
"Caudal Deportivo","Spain","Men","",""
"CB Ramón y Cajal","Spain","Men","",""
"CD 6 de Junio Ceuta","Spain","Men","",""
"CD Alcoyano","Spain","Men","",""
"CD Alfaro","Spain","Men","",""
"CD Algar","Spain","Men","",""
"CD Amigó","Spain","Men","",""
"CD Arenteiro","Spain","Men","",""
"CD Arnedo","Spain","Men","",""
"CD Atlético Baleares","Spain","Men","",""
"CD Atlético Espeleño","Spain","Men","",""
"CD Autol","Spain","Men","",""
"CD Badajoz","Spain","Men","",""
"CD Becerril","Spain","Men","",""
"CD Boiro","Spain","Men","",""
"CD Brea","Spain","Men","",""
"CD Calahorra","Spain","Men","",""
"CD Cantolagua","Spain","Men","",""
"CD Castellón","Spain","Men","",""
"CD Cayón","Spain","Men","",""
"CD Cazalegas","Spain","Men","",""
"CD Ciudad de Lucena","Spain","Men","",""
"CD Colegios Diocesanos","Spain","Men","",""
"CD Coria","Spain","Men","",""
"CD Cristo Atlético","Spain","Men","",""
"CD Diocesano","Spain","Men","",""
"CD Don Benito","Spain","Men","",""
"CD Ebro","Spain","Men","",""
"CD El Álamo","Spain","Men","",""
"CD El Ejido 2012","Spain","Men","",""
"CD Eldense","Spain","Men","Segunda División",""
"CD Fuentes","Spain","Men","",""
"CD Guadalajara","Spain","Men","",""
"CD Guijuelo","Spain","Men","",""
"CD Huracán Melilla","Spain","Men","",""
"CD Ibiza Islas Pitiusas","Spain","Men","",""
"CD Injerto","Spain","Men","",""
"CD Izarra","Spain","Men","",""
"CD L'Alcora","Spain","Men","",""
"CD Laguna","Spain","Men","",""
"CD Laredo","Spain","Men","","SD Laredo"
"CD Lealtad","Spain","Men","",""
"CD Leganés","Spain","Men","Segunda División",""
"CD Logroñés","Spain","Men","",""
"CD Los Yébenes San Bruno","Spain","Men","",""
"CD Lugo","Spain","Men","",""
"CD Málaga","Spain","Men","",""
"CD Marchamalo","Spain","Men","",""
"CD Marino","Spain","Men","",""
"CD Mensajero","Spain","Men","",""
"CD Mirandés","Spain","Men","Segunda División",""
"CD Numancia","Spain","Men","",""
"CD Olímpic de Xàtiva","Spain","Men","",""
"CD Pedroñeras","Spain","Men","",""
"CD Peña Azagresa","Spain","Men","",""
"CD Pontellas","Spain","Men","",""
"CD Puertollano","Spain","Men","",""
"CD Quintanar del Rey","Spain","Men","",""
"CD Ribadumia","Spain","Men","",""
"CD Rincón","Spain","Men","",""
"CD San Roque de Lepe","Spain","Men","",""
"CD Santa Amalia","Spain","Men","",""
"CD Tenerife","Spain","Men","Segunda División",""
"CD Teruel","Spain","Men","",""
"CD Toledo","Spain","Men","",""
"CD Tudelano","Spain","Men","",""
"CD Utrillas","Spain","Men","",""
"CD Varea","Spain","Men","",""
"CD Villa de Fortuna","Spain","Men","",""
"CDA Navalcarnero","Spain","Men","",""
"CE Andratx","Spain","Men","",""
"CE Cardassar","Spain","Men","",""
"CE Europa","Spain","Men","",""
"CE L'Hospitalet","Spain","Men","",""
"CE Manacor","Spain","Men","",""
"CE Manresa","Spain","Men","",""
"CE Sabadell FC","Spain","Men","",""
"Celta de Vigo","Spain","Men","La Liga",""
"CF Badalona","Spain","Men","",""
"CF Extremadura","Spain","Men","","Extremadura UD"
"CF Fuenlabrada","Spain","Men","",""
"CF Illueca","Spain","Men","",""
"CF Independiente Alicante","Spain","Men","",""
"CF Intercity","Spain","Men","",""
"CF Jaraíz","Spain","Men","",""
"CF La Nucía","Spain","Men","",""
"CF Lorca Deportiva","Spain","Men","",""
"CF Montañesa","Spain","Men","",""
"CF Panadería Pulido","Spain","Men","",""
"CF Rayo Majadahonda","Spain","Men","",""
"CF Reus Deportiu","Spain","Men","",""
"CF Rusadir","Spain","Men","",""
"CF San Agustín de Guadalix","Spain","Men","",""
"CF Talavera de la Reina","Spain","Men","",""
"CF Trival Valderas","Spain","Men","",""
"CF Villanovense","Spain","Men","",""
"CF Vimenor","Spain","Men","",""
"CFJ Mollerussa","Spain","Men","",""
"Ciudad de Murcia","Spain","Men","",""
"Club Deportivo Aldeano","Spain","Men","",""
"Club Deportivo Anaitasuna","Spain","Men","",""
"Club Deportivo Atlético Paso","Spain","Men","",""
"Club Deportivo Barquereño","Spain","Men","","CD Barquereño"
"Club Deportivo Buñol","Spain","Men","",""
"Club Deportivo Hernani","Spain","Men","",""
"Club Deportivo Huétor Tájar","Spain","Men","",""
"Club Deportivo Utrera","Spain","Men","",""
"Club Portugalete","Spain","Men","",""
"Comillas CF","Spain","Men","",""
"Condal Club","Spain","Men","",""
"Córdoba Club de Fútbol (Unión Futbolística Cordobesa, S.A.D.)","Spain","Men","","Córdoba CF"
"Coruxo FC","Spain","Men","",""
"CP Cacereño","Spain","Men","",""
"CP Chinato","Spain","Men","",""
"CP Mérida","Spain","Men","",""
"Cultural y Deportiva Leonesa","Spain","Men","",""
"Deportivo Alavés","Spain","Men","La Liga",""
"Deportivo Alavés Gloriosas","Spain","Women","",""
"Dinamo de San Juan CF","Spain","Men","",""
"El Palmar CF","Spain","Men","",""
"Elche CF","Spain","Men","Segunda División",""
"FC Andorra","Spain","Men","Segunda División",""
"FC Ascó","Spain","Men","",""
"FC Barcelona","Spain","Men","La Liga","Barcelona"
"FC Barcelona B","Spain","Men","",""
"FC Barcelona Femení","Spain","Women","Liga F",""
"FC Cartagena","Spain","Men","Segunda División",""
"FC Jumilla","Spain","Men","",""
"FC Levante Las Planas","Spain","Women","Liga F",""
"Gernika Club","Spain","Men","",""
"Getafe CF","Spain","Men","La Liga",""
"Gimnàstic de Tarragona","Spain","Men","",""
"Gimnástica de Torrelavega","Spain","Men","","Real Sociedad Gimnástica de Torrelavega"
"Gimnástica Segoviana CF","Spain","Men","",""
"Girona FC","Spain","Men","La Liga",""
"Granada 74 CF","Spain","Men","",""
"Granada CF","Spain","Women","Liga F",""
"Granada CF","Spain","Men","La Liga",""
"Haro Deportivo","Spain","Men","",""
"Hércules CF","Spain","Men","","Hércules de Alicante CF"
"Huracán Valencia CF","Spain","Men","","Huracán CF"
"Internacional de Madrid CF","Spain","Men","","CF Internacional de Madrid"
"Juventud Torremolinos CF","Spain","Men","",""
"Las Rozas CF","Spain","Men","",""
"Levante UD","Spain","Men","Segunda División","Levante"
"Levante UD Femenino","Spain","Women","Liga F",""
"Linares Deportivo","Spain","Men","",""
"Lleida Esportiu","Spain","Men","",""
"Lorca Deportiva CF","Spain","Men","",""
"Lorca FC","Spain","Men","",""
"Madrid CF Femenino","Spain","Women","Liga F",""
"Málaga CF","Spain","Men","",""
"Marbella FC","Spain","Men","",""
"Marino de Luanco","Spain","Men","","Club ,Marino de Luanco"
"Melilla CD","Spain","Men","",""
"Mérida AD","Spain","Men","",""
"Miengo FC","Spain","Men","",""
"Montilla CF","Spain","Men","",""
"Mora CF","Spain","Men","",""
"Móstoles CF","Spain","Men","",""
"Nalón CF","Spain","Men","",""
"Náxara CD","Spain","Men","",""
"Ontinyent CF","Spain","Men","",""
"Orihuela CF","Spain","Men","",""
"Ourense CF","Spain","Men","",""
"PD Santa Eularia","Spain","Men","",""
"Peña Sport FC","Spain","Men","",""
"Polideportivo Ejido","Spain","Men","",""
"Pontevedra CF","Spain","Men","",""
"Racing de Ferrol","Spain","Men","Segunda División","Racing Club de Ferrol"
"Racing de Santander","Spain","Men","Segunda División",""
"Racing Murcia FC","Spain","Men","",""
"Racing Rioja CF","Spain","Men","",""
"Rápido de Bouzas","Spain","Men","","Club"
"Rayo Vallecano","Spain","Men","La Liga",""
"RC Deportivo de La Coruña","Spain","Men","","Deportivo de La Coruña,Dep. La Coruña"
"RCD Espanyol","Spain","Men","Segunda División",""
"RCD Mallorca","Spain","Men","La Liga",""
"Real Avilés","Spain","Men","","CF"
"Real Balompédica Linense","Spain","Men","",""
"Real Betis","Spain","Men","La Liga",""
"Real Betis Féminas","Spain","Women","Liga F",""
"Real Burgos CF","Spain","Men","",""
"Real Jaén","Spain","Men","","Real Jaén CF"
"Real Madrid Castilla","Spain","Men","",""
"Real Madrid CF","Spain","Men","La Liga",""
"Real Madrid CF Femenino","Spain","Women","Liga F",""
"Real Murcia CF","Spain","Men","",""
"Real Oviedo","Spain","Men","Segunda División",""
"Real Sociedad","Spain","Men","La Liga",""
"Real Sociedad B","Spain","Men","",""
"Real Sociedad Femenino","Spain","Women","Liga F",""
"Real Titánico","Spain","Men","",""
"Real Unión","Spain","Men","","Real Unión Club"
"Real Valladolid","Spain","Men","Segunda División",""
"Real Zaragoza","Spain","Men","Segunda División",""
"Recreativo de Huelva","Spain","Men","","RC ,Recreativo de Huelva"
"San Fernando CD","Spain","Men","",""
"SCD Durango","Spain","Men","",""
"SCR Peña Deportiva","Spain","Men","",""
"SD Almazán","Spain","Men","",""
"SD Amorebieta","Spain","Men","Segunda División",""
"SD Beasain","Spain","Men","",""
"SD Compostela","Spain","Men","",""
"SD Eibar","Spain","Men","Segunda División",""
"SD Eibar Femenino","Spain","Women","Liga F",""
"SD Formentera","Spain","Men","",""
"SD Huesca","Spain","Men","Segunda División",""
"SD Leioa","Spain","Men","",""
"SD Logroñés","Spain","Men","",""
"SD Ponferradina","Spain","Men","",""
"SD Tarazona","Spain","Men","",""
"SE Penya Independent","Spain","Men","",""
"Sestao River Club","Spain","Men","",""
"Sevilla Atlético","Spain","Men","",""
"Sevilla FC","Spain","Men","La Liga",""
"Sevilla FC Femenino","Spain","Women","Liga F",""
"Solares SD","Spain","Men","",""
"Sporting de Gijón","Spain","Men","Segunda División",""
"Sporting de Huelva","Spain","Women","Liga F",""
"Terrassa FC","Spain","Men","",""
"Tolosa CF","Spain","Men","",""
"Turégano CF","Spain","Men","",""
"UB Conquense","Spain","Men","",""
"UC Ceares","Spain","Men","",""
"UCAM Murcia CF","Spain","Men","",""
"UD Almería","Spain","Men","La Liga",""
"UD Alzira","Spain","Men","",""
"UD Barbadás","Spain","Men","",""
"UD Fraga","Spain","Men","",""
"UD Gran Tarajal","Spain","Men","",""
"UD Granadilla Tenerife","Spain","Women","Liga F",""
"UD Guía","Spain","Men","",""
"UD Ibiza","Spain","Men","",""
"UD Las Palmas","Spain","Men","La Liga",""
"UD Llanera","Spain","Men","",""
"UD Logroñés","Spain","Men","",""
"UD Melilla","Spain","Men","",""
"UD Montijo","Spain","Men","",""
"UD Mutilvera","Spain","Men","",""
"UD Poblense","Spain","Men","",""
"UD Salamanca","Spain","Men","",""
"UD San Fernando","Spain","Men","",""
"UD San Sebastián de los Reyes","Spain","Men","",""
"UD Socuéllamos","Spain","Men","","Yugo"
"UD Somozas","Spain","Men","",""
"UD Tamaraceite","Spain","Men","",""
"UD Tomares","Spain","Men","",""
"UD Vecindario","Spain","Men","",""
"UD Villa de Santa Brígida","Spain","Men","",""
"UE Cornellà","Spain","Men","",""
"UE Figueres","Spain","Men","",""
"UE Llagostera","Spain","Men","",""
"UE Lleida","Spain","Men","",""
"UE Olot","Spain","Men","",""
"UE Sant Andreu","Spain","Men","",""
"UM Escobedo","Spain","Men","",""
"Unami Club Polideportivo","Spain","Men","",""
"Unionistas de Salamanca CF","Spain","Men","",""
"Universitario FC","Spain","Men","",""
"UP Langreo","Spain","Men","",""
"Urraca CF","Spain","Men","",""
"Utebo FC","Spain","Men","",""
"Valencia CF","Spain","Men","La Liga","Valencia"
"Valencia CF Femenino","Spain","Women","Liga F",""
"Velarde CF","Spain","Men","",""
"Vélez CF","Spain","Men","",""
"Victoria CF","Spain","Men","",""
"Villarreal CF","Spain","Men","La Liga",""
"Villarreal CF B","Spain","Men","Segunda División",""
"Villarreal CF Femenino","Spain","Women","Liga F",""
"Villarrubia CF","Spain","Men","",""
"Xerez CD","Spain","Men","",""
"Xerez Deportivo FC","Spain","Men","",""
"Yeclano Deportivo","Spain","Men","",""
"Zamora CF","Spain","Men","",""
"Zamudio SD","Spain","Men","",""
"Alcobendas CF","Spain","Men","","Alcobendas"
"AFC Eskilstuna","Sweden","Men","Superettan","AFC United,FC Väsby United"
"AIK Fotboll Dam","Sweden","Women","",""
"AIK Stockholm","Sweden","Men","Allsvenskan",""
"Akropolis IF","Sweden","Men","",""
"Ängelholms FF","Sweden","Men","",""
"Assyriska FF","Sweden","Men","",""
"Åtvidabergs FF","Sweden","Men","",""
"BK Forward","Sweden","Men","",""
"BK Häcken","Sweden","Men","Allsvenskan",""
"BK Häcken FF","Sweden","Women","Damallsvenskan","Kopparbergs/Göteborg FC"
"Dalkurd FF","Sweden","Men","",""
"Degerfors IF","Sweden","Men","Allsvenskan",""
"Djurgårdens IF","Sweden","Men","Allsvenskan",""
"Djurgårdens IF FF","Sweden","Women","Damallsvenskan",""
"Enköpings SK","Sweden","Men","",""
"Eskilstuna United DFF","Sweden","Women","",""
"Falkenbergs FF","Sweden","Men","",""
"FC Rosengård","Sweden","Women","Damallsvenskan",""
"FC Trollhättan","Sweden","Men","",""
"GAIS","Sweden","Men","Superettan",""
"Gefle IF","Sweden","Men","Superettan",""
"GIF Sundsvall","Sweden","Men","Superettan",""
"Halmstads BK","Sweden","Men","Allsvenskan",""
"Hammarby IF","Sweden","Men","Allsvenskan",""
"Hammarby IF FF","Sweden","Women","Damallsvenskan",""
"Helsingborgs IF","Sweden","Men","Superettan",""
"Husqvarna FF","Sweden","Men","",""
"IF Brommapojkarna","Sweden","Men","Allsvenskan",""
"IF Brommapojkarna","Sweden","Women","Damallsvenskan",""
"IF Elfsborg","Sweden","Men","Allsvenskan",""
"IF Limhamn Bunkeflo","Sweden","Men","",""
"IF Limhamn Bunkeflo","Sweden","Women","",""
"IF Sylvia","Sweden","Men","",""
"IFK Göteborg","Sweden","Men","Allsvenskan",""
"IFK Kalmar","Sweden","Women","Damallsvenskan",""
"IFK Norrköping","Sweden","Men","Allsvenskan",""
"IFK Norrköping DFK","Sweden","Women","Damallsvenskan",""
"IFK Värnamo","Sweden","Men","Allsvenskan",""
"IK Brage","Sweden","Men","Superettan",""
"IK Frej","Sweden","Men","",""
"IK Oddevold","Sweden","Men","",""
"IK Sirius","Sweden","Men","Allsvenskan",""
"IK Uppsala Fotboll","Sweden","Women","Damallsvenskan",""
"Jönköpings Södra IF","Sweden","Men","Superettan",""
"Kalmar FF","Sweden","Men","Allsvenskan",""
"KIF Örebro DFF","Sweden","Women","Damallsvenskan",""
"Kristianstads DFF","Sweden","Women","Damallsvenskan",""
"Kungsbacka DFF","Sweden","Women","",""
